Book Id,Title,Author,Author l-f,Additional Authors,Genre,Ratings Count,Reviews Count,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
38746485,Becoming,Michelle Obama,"Obama, Michelle",,Non-Fiction,754500,58643,,,5,4.5,Crown,Hardcover,426,2018,2018,11/11/19,12/3/18,,,read,,,,1,,,0,,,,,
42165048,If Only,Melanie Murphy,"Murphy, Melanie",,Contemporary,1375,217,,,0,3.74,Hachette Books Ireland,Kindle Edition,320,2019,2019,,10/27/19,to-read,to-read (#232),to-read,,,,0,,,0,,,,,
6493208,The Immortal Life of Henrietta Lacks,Rebecca Skloot,"Skloot, Rebecca",,Non-Fiction,644094,36493,1400052173,9781400052172,4,4.07,Crown Publishing Group,Hardcover,370,2010,2009,10/10/19,1/3/18,,,read,,,,1,,,0,,,,,
44582454,Regretting You,Colleen Hoover,"Hoover, Colleen",,Romance,111280,11261,,,0,4.23,Montlake Romance,Kindle Edition,363,2019,2019,,10/9/19,to-read,to-read (#231),to-read,,,,0,,,0,,,,,
39847584,Frankly in Love,David  Yoon,"Yoon, David",,Romance,22823,4721,1984812203,9781984812209,0,3.77,G.P. Putnam’s Sons Books for Young Readers,Hardcover,432,2019,2019,,10/9/19,to-read,to-read (#230),to-read,,,,0,,,0,,,,,
68428,"Mistborn: The Final Empire (Mistborn, #1)",Brandon Sanderson,"Sanderson, Brandon",,Fantasy,473760,33245,076531178X,9780765311788,5,4.44,Tor Books,Hardcover,541,2006,2006,9/27/19,4/3/16,,,read,,,,1,,,0,,,,,
40545212,"The Satapur Moonstone (Perveen Mistry, #2)",Sujata Massey,"Massey, Sujata",,Historical,6578,977,,,0,3.97,Soho Crime,Kindle Edition,360,2019,2019,,9/3/19,to-read,to-read (#229),to-read,,,,0,,,0,,,,,
35133064,"The Widows of Malabar Hill (Perveen Mistry, #1)",Sujata Massey,"Massey, Sujata",,Historical,18949,2997,1616957786,9781616957780,5,3.93,Soho Press,Hardcover,385,2018,2018,9/3/19,10/11/18,,,read,,,,1,,,0,,,,,
32603496,The One Device: The Secret History of the iPhone,Brian Merchant,"Merchant, Brian",,Non-Fiction,1623,163,0593078411,9780593078419,4,3.89,Bantam Press,Paperback,416,2017,2017,9/1/19,6/19/17,,,read,,,,1,,,0,,,,,
36642458,"Skyward (Skyward, #1)",Brandon Sanderson,"Sanderson, Brandon",,Science Fiction,88800,12293,1473217857,9781473217850,5,4.5,Gollancz,Hardcover,513,2018,2018,8/22/19,2/16/19,,,read,,,,1,,,0,,,,,
35068742,"Love, Life, and the List (Love, Life, and the List, #1)",Kasie West,"West, Kasie",,Contemporary,19093,3035,0062675788,9780062675781,3,3.81,HarperTeen,ebook,400,2017,2017,8/11/19,8/10/19,,,read,,,,1,,,0,,,,,
36307674,"Rule of Wolves (King of Scars, #2)",Leigh Bardugo,"Bardugo, Leigh",,Fantasy,56892,9809,1510109188,9781510109186,0,4.41,Orion Children's Books,Paperback,592,2021,2021,,8/5/19,to-read,to-read (#226),to-read,,,,0,,,0,,,,,
36307634,"King of Scars (King of Scars, #1)",Leigh Bardugo,"Bardugo, Leigh",,Fantasy,100585,15923,,,5,4.2,Imprint,Kindle Edition,527,2019,2019,8/5/19,2/16/19,,,read,,,,1,,,0,,,,,
22609317,Luckiest Girl Alive,Jessica Knoll,"Knoll, Jessica",,Mystery,153607,12374,1476789630,9781476789637,3,3.51,Simon  Schuster,Hardcover,352,2015,2015,7/29/19,7/26/19,,,read,,,,1,,,0,,,,,
19161852,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,"Jemisin, N.K.",,Fantasy,193864,21124,,,0,4.28,Orbit,Paperback,468,2015,2015,,7/23/19,to-read,to-read (#225),to-read,,,,0,,,0,,,,,
45186670,Twice in a Blue Moon,Christina Lauren,"Lauren, Christina",,Romance,37620,4785,1982135700,9781982135706,0,3.62,Gallery Books,Hardcover,358,2019,2019,,7/14/19,to-read,to-read (#224),to-read,,,,0,,,0,,,,,
14061957,"Ruin and Rising (The Shadow and Bone Trilogy, #3)",Leigh Bardugo,"Bardugo, Leigh",,Fantasy,319032,36744,,,5,4.05,Henry Holt and Company,Hardcover,422,2014,2014,6/12/19,2/16/19,,,read,,,,1,,,0,,,,,
14061955,"Siege and Storm (The Shadow and Bone Trilogy, #2)",Leigh Bardugo,"Bardugo, Leigh",,Fantasy,380099,39175,,,4,3.88,Henry Holt and Company,Hardcover,435,2013,2013,6/8/19,2/16/19,,,read,,,,1,,,0,,,,,
10194157,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,"Bardugo, Leigh",,Fantasy,597256,59426,,,4,3.97,Henry Holt & Company,Hardcover,358,2012,2012,6/6/19,2/16/19,,,read,,,,1,,,0,,,,,
40556417,To Best the Boys,Mary  Weber,"Weber, Mary",,Fantasy,5050,1353,0718080963,9780718080969,3,3.71,Thomas Nelson,Hardcover,314,2019,2019,5/28/19,3/19/19,,,read,,,,1,,,0,,,,,
41147279,"Again, but Better",Christine Riccio,"Riccio, Christine",,Contemporary,26032,5841,125029925X,9781250299253,5,3.65,Wednesday Books,Hardcover,373,2019,2019,5/11/19,9/26/18,,,read,,,,1,,,0,,,,,
35967101,The Seven Deaths of Evelyn Hardcastle,Stuart Turton,"Turton, Stuart",,Mystery,198275,29339,1408889560,9781408889565,0,3.88,Raven Books,Hardcover,505,2018,2018,,3/25/19,to-read,to-read (#222),to-read,,,,0,,,0,,,,,
39964740,The Binding,Bridget Collins,"Collins, Bridget",,Fantasy,50031,7915,0008272115,9780008272111,0,3.88,The Borough Press,Hardcover,437,2019,2019,,3/19/19,to-read,to-read (#221),to-read,,,,0,,,0,,,,,
9542311,Packing for Mars: The Curious Science of Life in the Void,Mary Roach,"Roach, Mary",,Non-Fiction,55918,4727,0393339912,9780393339918,0,3.93,W. W. Norton  Company,Paperback,334,2011,2010,,3/19/19,to-read,to-read (#220),to-read,,,,0,,,0,,,,,
34992929,"Restore Me (Shatter Me, #4)",Tahereh Mafi,"Mafi, Tahereh",,Science Fiction,57305,8126,0062676369,9780062676368,0,4.15,HarperCollins,Hardcover,435,2018,2018,,3/19/19,to-read,to-read (#219),to-read,,,,0,,,0,,,,,
39725622,"The Princess and the Fangirl (Once Upon a Con, #2)",Ashley Poston,"Poston, Ashley",,Contemporary,11535,2314,1683690966,9781683690962,0,3.83,Quirk Books,Hardcover,320,2019,2019,,3/19/19,to-read,to-read (#218),to-read,,,,0,,,0,,,,,
40597810,Daisy Jones & The Six,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,Historical,426299,58759,1524798622,9781524798628,0,4.22,Ballantine Books,Hardcover,355,2019,2019,,3/19/19,to-read,to-read (#217),to-read,,,,0,,,0,,,,,
30809786,"A Reaper at the Gates (An Ember in the Ashes, #3)",Sabaa Tahir,"Tahir, Sabaa",,Fantasy,59754,7758,0448494507,9780448494500,4,4.21,Razorbill,Hardcover,458,2018,2018,3/11/19,2/27/19,,,read,,,,1,,,0,,,,,
25558608,"A Torch Against the Night (An Ember in the Ashes, #2)",Sabaa Tahir,"Tahir, Sabaa",,Fantasy,124711,13438,,9780008250447,5,4.23,Razorbill,Hardcover,452,2016,2016,3/9/19,2/27/19,,,read,,,,1,,,0,,,,,
33621427,Home Fire,Kamila Shamsie,"Shamsie, Kamila",,Contemporary,50316,5494,0735217688,9780735217683,3,4.06,Riverhead Books,Hardcover,276,2017,2017,3/5/19,11/2/17,,,read,,,,1,,,0,,,,,
27774758,"An Ember in the Ashes (An Ember in the Ashes, #1)",Sabaa Tahir,"Tahir, Sabaa",,Fantasy,230034,27592,,,5,4.26,Razorbill,Paperback,446,2016,2015,2/27/19,2/16/19,,,read,,,,1,,,0,,,,,
31520883,"A, Sky Beyond the Storm (An Ember in the Ashes, #4)",Sabaa Tahir,"Tahir, Sabaa",,Fantasy,28419,5212,000828881X,9780008288815,0,4.37,Razorbill,Paperback,516,2021,2020,,2/27/19,to-read,to-read (#216),to-read,,,,0,,,0,,,,,
11250317,The Song of Achilles,Madeline Miller,"Miller, Madeline",David Thorpe,Historical,510602,62578,1408816032,9781408816035,3,4.41,Bloomsbury Publishing,Hardcover,352,2011,2011,2/20/19,8/16/17,,,read,,,,1,,,0,,,,,
20579291,Lies We Tell Ourselves,Robin Talley,"Talley, Robin",,Historical,12421,1759,0373211333,9780373211333,4,4.08,Harlequin Teen,Hardcover,368,2014,2014,2/17/19,2/17/19,,,read,,,,1,,,0,,,,,
39863498,"The Gilded Wolves (The Gilded Wolves, #1)",Roshani Chokshi,"Chokshi, Roshani",,Fantasy,28088,7269,125014454X,9781250144546,0,3.73,Wednesday Books,Hardcover,388,2019,2019,,2/16/19,to-read,to-read (#215),to-read,,,,0,,,0,,,,,
41957126,Verity,Colleen Hoover,"Hoover, Colleen",,Mystery,337318,42714,,,0,4.36,"Hoover Ink, Inc.",Kindle Edition,324,2018,2018,,2/16/19,to-read,to-read (#214),to-read,,,,0,,,0,,,,,
35721194,Brightly Burning,Alexa Donne,"Donne, Alexa",,Science Fiction,3949,1043,,,0,3.72,HMH Books for Young Readers,Hardcover,394,2018,2018,,2/16/19,to-read,to-read (#213),to-read,,,,0,,,0,,,,,
41941223,Recursion,Blake Crouch,"Crouch, Blake",,Science Fiction,149959,19175,,,0,4.14,Crown,Kindle Edition,324,2019,2019,,2/12/19,to-read,to-read (#212),to-read,,,,0,,,0,,,,,
36840397,A Place for Us,Fatima Farheen Mirza,"Mirza, Fatima Farheen",,Contemporary,47900,7137,1524763551,9781524763558,5,4.16,SJP for Hogarth,Hardcover,385,2018,2018,2/9/19,11/3/18,,,read,,,,1,,,0,,,,,
36545927,Neverworld Wake,Marisha Pessl,"Pessl, Marisha",,Mystery,17078,3146,0399553924,9780399553929,0,3.76,Delacorte Press,Hardcover,328,2018,2018,,7/11/18,to-read,to-read (#188),to-read,,,,0,,,0,,,,,
36344555,All We Ever Wanted,Emily Giffin,"Giffin, Emily",,Contemporary,109126,7965,,,5,3.85,Ballantine Books,Kindle Edition,334,2018,2018,2/1/19,1/31/19,,,read,,,,1,,,0,,,,,
39098246,The Corset,Laura  Purcell,"Purcell, Laura",,Historical,8519,1272,1408889617,9781408889619,0,4.16,Raven Books,Hardcover,392,2018,2018,,1/26/19,to-read,to-read (#211),to-read,,,,0,,,0,,,,,
35297426,Then She Was Gone,Lisa Jewell,"Jewell, Lisa",,Mystery,308639,25056,1501154648,9781501154645,4,4.04,Atria Books,Hardcover,359,2018,2017,1/15/19,11/3/18,,,read,,,,1,,,0,,,,,
38720939,A Very Large Expanse of Sea,Tahereh Mafi,"Mafi, Tahereh",,Contemporary,40703,7797,0062866567,9780062866561,0,4.18,HarperTeen,Hardcover,310,2018,2018,,1/9/19,to-read,to-read (#210),to-read,,,,0,,,0,,,,,
38926487,All Your Perfects,Colleen Hoover,"Hoover, Colleen",,Romance,91436,12035,1501193325,9781501193323,0,4.3,Atria Books,Paperback,305,2018,2018,,1/9/19,to-read,to-read (#209),to-read,,,,0,,,0,,,,,
39863515,An Anonymous Girl,Greer Hendricks,"Hendricks, Greer",Sarah Pekkanen,Mystery,123165,14035,1250133734,9781250133731,0,3.82,St. Martin's Press,Hardcover,375,2019,2019,,1/8/19,to-read,to-read (#208),to-read,,,,0,,,0,,,,,
13541056,"Queen of Air and Darkness (The Dark Artifices, #3)",Cassandra Clare,"Clare, Cassandra",,Fantasy,83385,10441,,,4,4.35,Margaret K. McElderry Books,Kindle Edition,912,2018,2018,1/6/19,5/22/16,,,read,,,,1,,,0,,,,,
34189556,The Wife Between Us,Greer Hendricks,"Hendricks, Greer",Sarah Pekkanen,Mystery,268524,24863,1250130921,9781250130921,4,3.85,St. Martin's Press,Hardcover,346,2018,2018,12/24/18,11/3/18,,,read,,,,1,,,0,,,,,
36448554,Bring Me Back,B.A. Paris,"Paris, B.A.",,Mystery,77990,9490,1250151333,9781250151339,2,3.51,St. Martin's Press,Hardcover,291,2018,2018,12/12/18,11/3/18,,,read,,,,1,,,0,,,,,
34275212,Girls Burn Brighter,Shobha   Rao,"Rao, Shobha",,Contemporary,21389,3013,1250074258,9781250074256,4,3.78,Flatiron Books,Hardcover,309,2018,2018,11/27/18,11/3/18,,,read,,,,1,,,0,,,,,
22299763,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,"Bardugo, Leigh",,Fantasy,358111,43660,,,5,4.59,Orion Children's Books,Kindle Edition,561,2016,2016,11/26/18,11/21/18,,,read,,,,1,,,0,,,,,
8709528,"The Ruby Circle (Bloodlines, #6)",Richelle Mead,"Mead, Richelle",,Fantasy,46874,4612,159514322X,9781595143228,5,4.2,Razorbill,Hardcover,348,2015,2015,11/10/18,1/8/15,,,read,,,,2,,,1,,,unspecified,,
8709524,"Silver Shadows (Bloodlines, #5)",Richelle Mead,"Mead, Richelle",,Fantasy,56997,4678,1595143211,9781595143211,5,4.32,Razorbill,Hardcover,380,2014,2014,11/8/18,1/8/15,,,read,,,,2,,,1,,,unspecified,,
9833184,"The Fiery Heart (Bloodlines, #4)",Richelle Mead,"Mead, Richelle",,Fantasy,75869,5339,1595143203,9781595143204,5,4.29,Razorbill,Hardcover,420,2013,2013,11/8/18,1/8/15,,,read,,,,2,,,1,,,unspecified,,
8709526,"The Indigo Spell (Bloodlines, #3)",Richelle Mead,"Mead, Richelle",,Fantasy,101590,6087,159514319X,9781595143198,5,4.33,Razorbill,Hardcover,401,2013,2013,11/5/18,1/8/15,,,read,,,,2,,,0,,,,,
8709523,"The Golden Lily (Bloodlines, #2)",Richelle Mead,"Mead, Richelle",,Fantasy,119159,6546,1595143181,9781595143181,5,4.27,Razorbill,Hardcover,418,2012,2012,11/4/18,1/8/15,,,read,,,,2,,,0,,,,,
26006981,"The Affiliate (Ascension, #1)",K.A. Linde,"Linde, K.A.",,Fantasy,3401,378,,,0,3.77,K.A. Linde Inc.,Kindle Edition,333,2015,2015,,10/27/15,to-read,to-read (#13),to-read,,,,0,,,0,,,,,
8709527,"Bloodlines (Bloodlines, #1)",Richelle Mead,"Mead, Richelle",,Fantasy,183624,8496,1595143173,9781595143174,5,4.17,Razorbill,Hardcover,421,2011,2011,11/3/18,1/8/15,,,read,,,,2,,,1,,,unspecified,,
34810320,Sadie,Courtney Summers,"Summers, Courtney",,Mystery,88181,17564,1250105714,9781250105714,0,4.09,Wednesday Books,Hardcover,308,2018,2018,,11/3/18,to-read,to-read (#207),to-read,,,,0,,,0,,,,,
36987719,All the Little Lights,Jamie McGuire,"McGuire, Jamie",,Romance,15506,2085,1503902781,9781503902787,0,3.96,Montlake Romance,Paperback,444,2018,2018,,11/3/18,to-read,to-read (#206),to-read,,,,0,,,0,,,,,
35099718,So You Want to Talk About Race,Ijeoma Oluo,"Oluo, Ijeoma",,Non-Fiction,89917,10242,1580056776,9781580056779,0,4.5,Seal Press,Hardcover,248,2018,2018,,11/3/18,to-read,to-read (#205),to-read,,,,0,,,0,,,,,
36391536,"She Has Her Mother's Laugh: The Powers, Perversions, and Potential of Heredity",Carl Zimmer,"Zimmer, Carl",,Non-Fiction,4713,717,1101984597,9781101984598,0,4.18,Dutton,Hardcover,657,2018,2018,,11/3/18,to-read,to-read (#204),to-read,,,,0,,,0,,,,,
36341728,Lost in Math: How Beauty Leads Physics Astray,Sabine Hossenfelder,"Hossenfelder, Sabine",,Non-Fiction,2013,373,0465094252,9780465094257,0,4.05,Hachette,Hardcover,291,2018,2018,,11/3/18,to-read,to-read (#203),to-read,,,,0,,,0,,,,,
35749414,Who We Are and How We Got Here: Ancient DNA and the New Science of the Human Past,David Reich,"Reich, David",,Non-Fiction,3595,579,110187032X,9781101870327,0,4.14,Pantheon Books,Hardcover,335,2018,2018,,11/3/18,to-read,to-read (#202),to-read,,,,0,,,0,,,,,
33590210,An American Marriage,Tayari Jones,"Jones, Tayari",,Contemporary,304055,25695,1616201347,9781616201340,0,3.95,Algonquin Books,Hardcover,308,2018,2018,,11/3/18,to-read,to-read (#201),to-read,,,,0,,,0,,,,,
33590260,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,"Maas, Sarah J.",,Fantasy,196396,20470,1619636107,9781619636101,5,4.56,Bloomsbury YA,Hardcover,984,2018,2018,10/27/18,1/8/15,,,read,,,,1,,,0,,,,,
6527740,"Last Sacrifice (Vampire Academy, #6)",Richelle Mead,"Mead, Richelle",,Fantasy,275408,11624,1595143068,9781595143068,5,4.36,Razorbill,Hardcover,594,2010,2010,10/22/18,1/8/15,,,read,,,,2,,,1,,,unspecified,,
6479259,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,"Mead, Richelle",,Fantasy,281345,9229,1595142509,9781595142504,5,4.32,Razorbill,Hardcover,489,2010,2010,10/19/18,1/8/15,,,read,,,,2,,,0,,,,,
5996153,"Blood Promise (Vampire Academy, #4)",Richelle Mead,"Mead, Richelle",,Fantasy,301761,10172,1595141987,9781595141989,5,4.29,Razorbill,Hardcover,503,2009,2009,10/17/18,1/8/15,,,read,,,,2,,,0,,,,,
2802316,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,"Mead, Richelle",,Fantasy,351930,11804,1595141979,9781595141972,5,4.32,Razorbill,Paperback,443,2008,2008,10/16/18,1/8/15,,,read,,,,2,,,0,,,,,
2282133,"Frostbite (Vampire Academy, #2)",Richelle Mead,"Mead, Richelle",,Fantasy,338217,11890,,,5,4.24,Razorbill,Paperback,327,2008,2008,10/14/18,1/8/15,,,read,,,,2,,,0,,,,,
29806086,"The Book of the Unnamed Midwife (The Road to Nowhere, #1)",Meg Elison,"Elison, Meg",,Science Fiction,15201,2151,1503939111,9781503939110,0,4.14,47North,Paperback,291,2016,2014,,9/28/18,to-read,to-read (#200),to-read,,,,0,,,0,,,,,
39072220,A Spark of Light,Jodi Picoult,"Picoult, Jodi",,Contemporary,112350,12049,0345544986,9780345544988,0,3.71,Ballantine Books ,Hardcover,352,2018,2018,,9/27/18,to-read,to-read (#199),to-read,,,,0,,,0,,,,,
40670509,Little Monsters,Kara Thomas,"Thomas, Kara",,Mystery,12390,2155,,,0,3.95,Delacorte Press,Kindle Edition,329,2017,2017,,9/25/18,to-read,to-read (#198),to-read,,,,0,,,0,,,,,
35720690,"Heart of Thorns (Heart of Thorns, #1)",Bree Barton,"Barton, Bree",,Fantasy,4659,851,006244770X,9780062447708,0,3.58,Katherine Tegen Books,ebook,480,2018,2018,,9/25/18,to-read,to-read (#197),to-read,,,,0,,,0,,,,,
37822534,"Seafire (Seafire, #1)",Natalie C. Parker,"Parker, Natalie C.",,Fantasy,7847,1692,0451478800,9780451478801,0,3.85,Razorbill,Hardcover,374,2018,2018,,9/25/18,to-read,to-read (#196),to-read,,,,0,,,0,,,,,
13188676,"Ignite Me (Shatter Me, #3)",Tahereh Mafi,"Mafi, Tahereh",,Science Fiction,175872,18489,,,3,4.38,HarperCollins ,Kindle Edition,421,2014,2014,9/20/18,9/17/18,,,read,,,,1,,,0,,,,,
17167166,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,"Maas, Sarah J.",,Fantasy,446231,33882,1619630621,9781619630628,5,4.36,Bloomsbury USA Childrens,Hardcover,420,2013,2013,8/7/18,1/8/15,,,read,,,,1,,,0,,,,,
32333338,Save the Date,Morgan Matson,"Matson, Morgan",,Contemporary,22136,4066,1481404571,9781481404570,4,3.77,Simon  Schuster Books for Young Readers,Hardcover,417,2018,2018,9/15/18,7/11/18,,,read,,,,1,,,0,,,,,
16126252,"Unravel Me (Shatter Me, #2)",Tahereh Mafi,"Mafi, Tahereh",,Science Fiction,214465,18366,,,4,4.19,HarperCollins,Kindle Edition,480,2013,2013,9/14/18,9/8/18,,,read,,,,1,,,0,,,,,
10429045,"Shatter Me (Shatter Me, #1)",Tahereh Mafi,"Mafi, Tahereh",,Science Fiction,363588,34101,0062085484,9780062085481,4,3.92,Harper,Hardcover,338,2011,2011,8/26/18,6/15/15,,,read,,,,1,,,0,,,,,
22294935,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,"Bardugo, Leigh",,Fantasy,540962,63057,,,5,4.47,Henry Holt and Co. (BYR),Kindle Edition,479,2015,2015,8/18/18,1/28/18,,,read,,,,1,,,0,,,,,
15749186,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",Jenny Han,"Han, Jenny",,Romance,619202,42184,,,0,4.11,Simon & Schuster Books for Young Readers,Hardcover,355,2014,2014,,8/17/18,to-read,to-read (#195),to-read,,,,0,,,0,,,,,
30312700,"Alex, Approximately",Jenn Bennett,"Bennett, Jenn",,Romance,37333,5700,148147877X,9781481478779,0,4,Simon  Schuster Books for Young Readers,Hardcover,391,2017,2017,,8/17/18,to-read,to-read (#194),to-read,,,,0,,,0,,,,,
35247769,"Always and Forever, Lara Jean (To All the Boys I've Loved Before, #3)",Jenny Han,"Han, Jenny",,Romance,18753,19271,1481430483,9781481430487,0,4.07,Simon  Schuster Books for Young Readers,Hardcover,325,2017,2017,,8/17/18,to-read,to-read (#193),to-read,,,,0,,,0,,,,,
28260587,"Empire of Storms (Throne of Glass, #5)",Sarah J. Maas,"Maas, Sarah J.",,Fantasy,270344,23821,,,5,4.52,Bloomsbury Children's Books,Hardcover,689,2016,2016,9/9/16,1/8/15,,,read,,,,2,,,1,,,unspecified,,
18006496,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,"Maas, Sarah J.",,Fantasy,324272,25564,1619636042,9781619636040,5,4.53,Bloomsbury USA Childrens,Hardcover,648,2015,2015,12/17/15,1/8/15,,,read,,,,2,,,1,,,unspecified,,
20613470,"Heir of Fire (Throne of Glass, #3)",Sarah J. Maas,"Maas, Sarah J.",,Fantasy,375204,29348,1619630656,9781619630659,5,4.44,Bloomsbury USA Childrens,Hardcover,565,2014,2014,8/8/18,1/8/15,,,read,,,,2,,,1,,,unspecified,,
7896527,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,"Maas, Sarah J.",,Fantasy,749925,51697,,,5,4.18,Bloomsbury USA Children's,Hardcover,406,2012,2012,8/2/18,1/8/15,,,read,,,,2,,,0,,,,,
30457727,"Ringer (Replica, #2)",Lauren Oliver,"Oliver, Lauren",,Science Fiction,3421,449,,9781473615038,3,3.69,Hodder & Stoughton,ebook,672,2017,2017,7/26/18,7/23/18,,,read,,,,1,,,0,,,,,
13138734,"This Shattered World (Starbound, #2)",Amie Kaufman,"Kaufman, Amie",Meagan Spooner,Science Fiction,19240,2819,1423171039,9781423171034,0,3.95,Disney-Hyperion,Hardcover,394,2014,2014,,7/16/18,to-read,to-read (#192),to-read,,,,0,,,0,,,,,
13138635,"These Broken Stars (Starbound, #1)",Amie Kaufman,"Kaufman, Amie",Meagan Spooner,Science Fiction,71165,8645,1423171020,9781423171027,4,3.89,Disney Hyperion,Hardcover,389,2013,2013,7/16/18,8/2/16,,,read,,,,1,,,0,,,,,
20170404,Station Eleven,Emily St. John Mandel,"Mandel, Emily St. John",,Science Fiction,368330,42257,0385353308,9780385353304,4,4.05,Knopf,Hardcover,333,2014,2014,7/12/18,9/4/17,,,read,,,,1,,,0,,,,,
34323570,"Furyborn (Empirium, #1)",Claire Legrand,"Legrand, Claire",,Fantasy,28819,5510,1492656623,9781492656623,0,3.83,Sourcebooks Fire,Hardcover,501,2018,2018,,7/12/18,to-read,to-read (#191),to-read,,,,0,,,0,,,,,
31207017,"Love, Hate & Other Filters",Samira Ahmed,"Ahmed, Samira",,Contemporary,12047,2452,1616958472,9781616958473,0,3.79,Soho Teen,Hardcover,281,2018,2018,,7/11/18,to-read,to-read (#190),to-read,,,,0,,,0,,,,,
37570566,"Grim Lovelies (Grim Lovelies, #1)",Megan Shepherd,"Shepherd, Megan",,Fantasy,3987,986,1328809188,9781328809186,0,3.55,Clarion Books,Hardcover,376,2018,2018,,7/11/18,to-read,to-read (#189),to-read,,,,0,,,0,,,,,
17312156,"Tempests and Slaughter (The Numair Chronicles, #1)",Tamora Pierce,"Pierce, Tamora",,Fantasy,14514,2317,0375847111,9780375847110,0,4.09,Random House Books for Young Readers,Hardcover,465,2018,2018,,7/11/18,to-read,to-read (#187),to-read,,,,0,,,0,,,,,
13578175,The Emperor's Soul,Brandon Sanderson,"Sanderson, Brandon",,Fantasy,74428,5083,1616960922,9781616960926,0,4.32,Tachyon Publications,Paperback,175,2012,2012,,2/4/18,to-read,to-read (#186),to-read,,,,0,,,0,,,,,
28448287,"Replica (Replica, #1)",Lauren Oliver,"Oliver, Lauren",,Science Fiction,14792,2462,0062394169,9780062394163,4,3.65,HarperCollins,Hardcover,520,2016,2016,,7/5/18,,,read,,,,1,,,0,,,,,
18007564,The Martian,Andy Weir,"Weir, Andy",,Science Fiction,915518,76975,0804139024,9780804139021,0,4.4,Crown,Hardcover,384,2014,2011,,7/3/18,to-read,to-read (#185),to-read,,,,0,,,0,,,,,
34114362,What Happened,Hillary Rodham Clinton,"Clinton, Hillary Rodham",,Non-Fiction,61792,6349,,,4,3.89,Simon & Schuster,Kindle Edition,512,2017,2017,7/2/18,9/24/17,,,read,,,,1,,,0,,,,,
32682118,One of Us Is Lying,Karen M. McManus,"McManus, Karen M.",,Mystery,383368,39337,1524714682,9781524714680,4,4.04,Delacorte Press,Hardcover,361,2017,2017,7/1/18,1/4/18,,,read,,,,1,,,0,,,,,
25785649,The Way I Used to Be,Amber   Smith,"Smith, Amber",,Contemporary,27685,3814,1481449354,9781481449359,3,4.18,Margaret K. McElderry Books,Hardcover,367,2016,2016,6/9/18,11/1/16,,,read,,,,1,,,0,,,,,
